timestamp,trigger_code,event_label,trial_info
1774045272.808583021,phase2_blank2_offset,phase2_blank2_offset,trial=9
1774045272.809684992,phase2_reddot2_onset,phase2_reddot2_onset,trial=9
1774045275.818907976,phase2_reddot2_offset,phase2_reddot2_offset,trial=9
1774045275.843136072,phase2_question_onset,phase2_question_onset,trial=9
1774045276.681872845,phase2_response,phase2_response,trial=9 response=WALL
1774045276.682729006,phase2_question_offset,phase2_question_offset,trial=9
1774045276.683376074,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=9
1774045277.187898159,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=9
1774045277.188783169,phase2_fixation_onset,phase2_fixation_onset,trial=10
1774045277.696406126,phase2_fixation_offset,phase2_fixation_offset,trial=10
1774045277.805325985,phase2_context1_onset,phase2_context1_onset,trial=10
1774045278.809751987,phase2_context1_offset,phase2_context1_offset,trial=10
1774045278.810192823,phase2_shape_onset,phase2_shape_onset,trial=10
1774045279.821813107,phase2_shape_offset,phase2_shape_offset,trial=10
1774045279.822596073,phase2_blank1_onset,phase2_blank1_onset,trial=10
1774045280.831570864,phase2_blank1_offset,phase2_blank1_offset,trial=10
1774045280.832080841,phase2_reddot_onset,phase2_reddot_onset,trial=10
1774045283.839200974,phase2_reddot_offset,phase2_reddot_offset,trial=10
1774045283.840197802,phase2_context2_onset,phase2_context2_onset,trial=10
1774045284.861404896,phase2_context2_offset,phase2_context2_offset,trial=10
1774045284.862056017,phase2_shape2_onset,phase2_shape2_onset,trial=10
1774045285.872336864,phase2_shape2_offset,phase2_shape2_offset,trial=10
1774045285.873340845,phase2_blank2_onset,phase2_blank2_onset,trial=10
1774045286.882508993,phase2_blank2_offset,phase2_blank2_offset,trial=10
1774045286.883064032,phase2_reddot2_onset,phase2_reddot2_onset,trial=10
1774045289.891736984,phase2_reddot2_offset,phase2_reddot2_offset,trial=10
1774045289.914902925,phase2_question_onset,phase2_question_onset,trial=10
1774045291.535645008,phase2_response,phase2_response,trial=10 response=TREE
1774045291.536389112,phase2_question_offset,phase2_question_offset,trial=10
1774045291.537023067,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=10
1774045292.045019865,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=10
1774045292.045797825,phase2_fixation_onset,phase2_fixation_onset,trial=11
1774045292.554522038,phase2_fixation_offset,phase2_fixation_offset,trial=11
1774045292.667371988,phase2_context1_onset,phase2_context1_onset,trial=11
1774045293.671553135,phase2_context1_offset,phase2_context1_offset,trial=11
1774045293.672538042,phase2_shape_onset,phase2_shape_onset,trial=11
1774045294.687829971,phase2_shape_offset,phase2_shape_offset,trial=11
1774045294.688232899,phase2_blank1_onset,phase2_blank1_onset,trial=11
1774045295.698504925,phase2_blank1_offset,phase2_blank1_offset,trial=11
1774045295.699100971,phase2_reddot_onset,phase2_reddot_onset,trial=11
1774045298.708426952,phase2_reddot_offset,phase2_reddot_offset,trial=11
1774045298.709190845,phase2_context2_onset,phase2_context2_onset,trial=11
1774045299.728471994,phase2_context2_offset,phase2_context2_offset,trial=11
1774045299.729783058,phase2_shape2_onset,phase2_shape2_onset,trial=11
1774045300.738239050,phase2_shape2_offset,phase2_shape2_offset,trial=11
1774045300.739395142,phase2_blank2_onset,phase2_blank2_onset,trial=11
1774045301.747813225,phase2_blank2_offset,phase2_blank2_offset,trial=11
1774045301.748711824,phase2_reddot2_onset,phase2_reddot2_onset,trial=11
1774045304.762149096,phase2_reddot2_offset,phase2_reddot2_offset,trial=11
1774045304.791352987,phase2_question_onset,phase2_question_onset,trial=11
1774045305.924184084,phase2_response,phase2_response,trial=11 response=SKY
1774045305.924997807,phase2_question_offset,phase2_question_offset,trial=11
1774045305.925834894,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=11
1774045306.430227995,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=11
1774045306.431196928,phase2_fixation_onset,phase2_fixation_onset,trial=12
1774045306.939209938,phase2_fixation_offset,phase2_fixation_offset,trial=12
1774045307.054156065,phase2_context1_onset,phase2_context1_onset,trial=12
1774045308.058943033,phase2_context1_offset,phase2_context1_offset,trial=12
1774045308.059623003,phase2_shape_onset,phase2_shape_onset,trial=12
1774045309.071523190,phase2_shape_offset,phase2_shape_offset,trial=12
1774045309.072375059,phase2_blank1_onset,phase2_blank1_onset,trial=12
