timestamp,trigger_code,event_label,trial_info
1777483455.278629065,phase2_context2_onset,phase2_context2_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483456.302262068,phase2_context2_offset,phase2_context2_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483456.302574158,phase2_shape2_onset,phase2_shape2_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483457.310216904,phase2_shape2_offset,phase2_shape2_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483457.310709953,phase2_reddot2_onset,phase2_reddot2_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483459.319562912,phase2_reddot2_offset,phase2_reddot2_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483459.359596968,phase2_question_onset,phase2_question_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0 cat_a=SPORTSFIELD cat_b=OFFICE
1777483460.951471090,phase2_response,phase2_response,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0 response=OFFICE
1777483460.951577187,phase2_question_offset,phase2_question_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483460.951894045,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483461.454903126,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483461.456261158,phase2_fixation_onset,phase2_fixation_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483461.961089134,phase2_fixation_offset,phase2_fixation_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483463.563887119,phase2_context1_onset,phase2_context1_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483464.587566137,phase2_context1_offset,phase2_context1_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483464.588074923,phase2_shape_onset,phase2_shape_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483465.594226837,phase2_shape_offset,phase2_shape_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483465.594451904,phase2_reddot_onset,phase2_reddot_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
